cuie	codigo	usuario	fecha_carga
N05391	IMI 58		
N05395	IMI 58		
N05398	IMI 58		
N05418	IMI 58		
N05424	IMI 58		
N05464	IMI 58		
N95724	IMI 58		
N03157	IMI 59		
N03174	IMI 59		
N00204	IMI 59		
N03158	IMI 59		
N03587	IMI 59		
N05186	IMI 59		
N05203	IMI 59		
N05258	IMI 59		
N05268	IMI 59		
N05304	IMI 59		
N05323	IMI 59		
N05328	IMI 59		
N05336	IMI 59		
N05414	IMI 59		
N05424	IMI 59		
N10469	IMI 59		
N10478	IMI 59		
N10490	IMI 59		
N20023	IMI 59		
N20026	IMI 59		
N99931	IMI 59		
BOR001	LMI 43		
N95614	LMI 43		
N95746	LMI 43		
N95765	LMI 43		
N95780	LMI 43		
N05457	CPN 73		
N05469	CPN 73		
N10485	CPN 73		
N20009	CPN 73		
N20016	CPN 73		
N20054	CPN 73		
N95720	CPN 73		
N95726	CPN 73		
N95762	CPN 73		
N95782	CPN 73		
BOR001	IMI 51		
N30020	IMI 51		
N30021	IMI 51		
N95746	IMI 51		
N95750	IMI 51		
N03586	IMI 51		
N05182	IMI 51		
N05262	IMI 51		
N05368	IMI 51		
N05434	IMI 51		
N00496	IMI 51		
N05197	IMI 51		
N05199	IMI 51		
N05215	IMI 51		
N05244	IMI 51		
N05270	IMI 51		
N05275	IMI 51		
N05310	IMI 51		
N05316	IMI 51		
N05319	IMI 51		
N05337	IMI 51		
N05418	IMI 51		
N05419	IMI 51		
N05449	IMI 51		
N20033	IMI 51		
N20046	IMI 51		
N95770	IMI 51		
N95782	IMI 51		
N03156	IMI 52		
N03586	IMI 52		
N00327	IMI 52		
N01141	IMI 52		
N03161	IMI 52		
N05194	IMI 52		
N05214	IMI 52		
N05215	IMI 52		
N05236	IMI 52		
N05238	IMI 52		
N05244	IMI 52		
N05258	IMI 52		
N05263	IMI 52		
N05279	IMI 52		
N05308	IMI 52		
N05320	IMI 52		
N05321	IMI 52		
N05338	IMI 52		
N05348	IMI 52		
N05350	IMI 52		
N05377	IMI 52		
N05379	IMI 52		
N05427	IMI 52		
N05438	IMI 52		
N05448	IMI 52		
N10458	IMI 52		
N10470	IMI 52		
N10482	IMI 52		
N10490	IMI 52		
N20028	IMI 52		
N20044	IMI 52		
N95725	IMI 52		
N95760	IMI 52		
N95762	IMI 52		
N03171	IMI 53		
N00483	IMI 53		
N03585	IMI 53		
N05184	IMI 53		
N05212	IMI 53		
N05224	IMI 53		
N05227	IMI 53		
N05229	IMI 53		
N05285	IMI 53		
N05286	IMI 53		
N05315	IMI 53		
N05316	IMI 53		
N05327	IMI 53		
N05351	IMI 53		
N05389	IMI 53		
N05405	IMI 53		
N05429	IMI 53		
N05439	IMI 53		
N10457	IMI 53		
N20002	IMI 53		
N20034	IMI 53		
N20041	IMI 53		
N30022	IMI 53		
N95719	IMI 53		
N95769	IMI 53		
N99979	IMI 53		
N03163	IMI 54		
N05183	IMI 54		
N05367	IMI 54		
N05435	IMI 54		
N00482	IMI 54		
N01148	IMI 54		
N03587	IMI 54		
N05171	IMI 54		
N05194	IMI 54		
N05204	IMI 54		
N05213	IMI 54		
N05225	IMI 54		
N05227	IMI 54		
N05252	IMI 54		
N05270	IMI 54		
N05272	IMI 54		
N05281	IMI 54		
N05283	IMI 54		
N05293	IMI 54		
N05294	IMI 54		
N05299	IMI 54		
N05339	IMI 54		
N05354	IMI 54		
N05450	IMI 54		
N10466	IMI 54		
N10478	IMI 54		
N10485	IMI 54		
N10494	IMI 54		
N20010	IMI 54		
N20011	IMI 54		
N20022	IMI 54		
N20033	IMI 54		
N20036	IMI 54		
N20037	IMI 54		
N20042	IMI 54		
N20049	IMI 54		
N95753	IMI 54		
N03156	IMI 55		
N05177	IMI 55		
N05434	IMI 55		
N00496	IMI 55		
N05187	IMI 55		
N05235	IMI 55		
N05239	IMI 55		
N05242	IMI 55		
N05245	IMI 55		
N05282	IMI 55		
N05284	IMI 55		
N05324	IMI 55		
N05342	IMI 55		
N05345	IMI 55		
N05357	IMI 55		
N05410	IMI 55		
N05446	IMI 55		
N05447	IMI 55		
N10468	IMI 55		
N20017	IMI 55		
N20053	IMI 55		
N30024	IMI 55		
N05182	IMI 56		
N05368	IMI 56		
N00299	IMI 56		
N03165	IMI 56		
N05189	IMI 56		
N05232	IMI 56		
N05237	IMI 56		
N05238	IMI 56		
N05251	IMI 56		
N05254	IMI 56		
N05280	IMI 56		
N05283	IMI 56		
N05303	IMI 56		
N05358	IMI 56		
N05376	IMI 56		
N05445	IMI 56		
N05458	IMI 56		
N10457	IMI 56		
N10469	IMI 56		
N10491	IMI 56		
N20015	IMI 56		
N20024	IMI 56		
N20026	IMI 56		
N30012	IMI 56		
N99990	IMI 56		
N05175	IMI 57		
N05179	IMI 57		
N05181	IMI 57		
N00484	IMI 57		
N03584	IMI 57		
N03588	IMI 57		
N05198	IMI 57		
N05206	IMI 57		
N05209	IMI 57		
N05241	IMI 57		
N05247	IMI 57		
N05264	IMI 57		
N05266	IMI 57		
N05277	IMI 57		
N05280	IMI 57		
N05283	IMI 57		
N05294	IMI 57		
N05299	IMI 57		
N05332	IMI 57		
N05372	IMI 57		
N05398	IMI 57		
N05413	IMI 57		
N05418	IMI 57		
N05433	IMI 57		
N05451	IMI 57		
N05456	IMI 57		
N05457	IMI 57		
N10458	IMI 57		
N20016	IMI 57		
N20032	IMI 57		
N30012	IMI 57		
N95769	IMI 57		
N03156	IMI 58		
N00205	IMI 58		
N05199	IMI 58		
N05214	IMI 58		
N05215	IMI 58		
N05220	IMI 58		
N05223	IMI 58		
N05225	IMI 58		
N05226	IMI 58		
N05232	IMI 58		
N05246	IMI 58		
N05273	IMI 58		
N05284	IMI 58		
N05313	IMI 58		
N05330	IMI 58		
N05377	IMI 58		
N05384	IMI 58		
N05396	IMI 58		
N05412	IMI 58		
N05417	IMI 58		
N05457	IMI 58		
N10493	IMI 58		
N10769	IMI 58		
N20002	IMI 58		
N20018	IMI 58		
N20024	IMI 58		
N20043	IMI 58		
N20047	IMI 58		
N30010	IMI 58		
N99979	IMI 58		
N00419	IMI 59		
N03168	IMI 59		
N05175	IMI 59		
ALD005	IMI 59		
N05173	IMI 59		
N05219	IMI 59		
N05227	IMI 59		
N05234	IMI 59		
N05263	IMI 59		
N05265	IMI 59		
N05278	IMI 59		
N05284	IMI 59		
N05285	IMI 59		
N05296	IMI 59		
N05307	IMI 59		
N05348	IMI 59		
N05376	IMI 59		
N05387	IMI 59		
N05420	IMI 59		
N05422	IMI 59		
N05432	IMI 59		
N05438	IMI 59		
N05468	IMI 59		
N05470	IMI 59		
N10482	IMI 59		
N10769	IMI 59		
N11182	IMI 59		
N20027	IMI 59		
N20036	IMI 59		
N30017	IMI 59		
N30024	IMI 59		
N95758	IMI 59		
N95774	IMI 59		
N95781	IMI 59		
N95792	IMI 59		
PROSAN	LMI 43		
N05164	LMI 43		
N05260	LMI 43		
ALD001	LMI 43		
N00205	LMI 43		
N01138	LMI 43		
N03158	LMI 43		
N05468	CPN 73		
N10482	CPN 73		
N10853	CPN 73		
N20015	CPN 73		
N95722	CPN 73		
N95725	CPN 73		
N95767	CPN 73		
N10487	IMI 51		
N30001	IMI 51		
N30007	IMI 51		
N95727	IMI 51		
N95738	IMI 51		
N95748	IMI 51		
N95763	IMI 51		
N05161	IMI 51		
N05172	IMI 51		
N05174	IMI 51		
N03589	IMI 51		
N05188	IMI 51		
N05208	IMI 51		
N05220	IMI 51		
N05268	IMI 51		
N05276	IMI 51		
N05288	IMI 51		
N05312	IMI 51		
N05318	IMI 51		
N05335	IMI 51		
N05365	IMI 51		
N05375	IMI 51		
N05398	IMI 51		
N05405	IMI 51		
N05424	IMI 51		
N05426	IMI 51		
N10466	IMI 51		
N20028	IMI 51		
N20045	IMI 51		
N20053	IMI 51		
N30009	IMI 51		
N30025	IMI 51		
N95723	IMI 51		
N95774	IMI 51		
N03163	IMI 52		
N03171	IMI 52		
N05368	IMI 52		
ALD005	IMI 52		
N00328	IMI 52		
N05242	IMI 52		
N05251	IMI 52		
N05266	IMI 52		
N05323	IMI 52		
N05328	IMI 52		
N05331	IMI 52		
N05337	IMI 52		
N05347	IMI 52		
N05381	IMI 52		
N10457	IMI 52		
N20007	IMI 52		
N20010	IMI 52		
N20012	IMI 52		
N20030	IMI 52		
N30010	IMI 52		
N30019	IMI 52		
N95770	IMI 52		
N95782	IMI 52		
N03156	IMI 53		
N03163	IMI 53		
N05162	IMI 53		
N05166	IMI 53		
N01148	IMI 53		
N05173	IMI 53		
N05188	IMI 53		
N05194	IMI 53		
N05211	IMI 53		
N05217	IMI 53		
N05230	IMI 53		
N05252	IMI 53		
N05255	IMI 53		
N05266	IMI 53		
N05273	IMI 53		
N05287	IMI 53		
N05308	IMI 53		
N05331	IMI 53		
N05356	IMI 53		
N05366	IMI 53		
N05387	IMI 53		
N05393	IMI 53		
N05400	IMI 53		
N05401	IMI 53		
N05414	IMI 53		
N05418	IMI 53		
N05437	IMI 53		
N05442	IMI 53		
N05457	IMI 53		
N05459	IMI 53		
N05463	IMI 53		
N10853	IMI 53		
N20033	IMI 53		
N20039	IMI 53		
N20044	IMI 53		
N30009	IMI 53		
N30023	IMI 53		
N95772	IMI 53		
N99932	IMI 53		
N03155	IMI 54		
N03156	IMI 54		
N05164	IMI 54		
N05165	IMI 54		
N05180	IMI 54		
N05260	IMI 54		
N05262	IMI 54		
N00496	IMI 54		
N03590	IMI 54		
N05237	IMI 54		
N05246	IMI 54		
N05271	IMI 54		
N05317	IMI 54		
N05320	IMI 54		
N05327	IMI 54		
N05336	IMI 54		
N05338	IMI 54		
N05345	IMI 54		
N05348	IMI 54		
N05349	IMI 54		
N05359	IMI 54		
N05373	IMI 54		
N05438	IMI 54		
N10482	IMI 54		
N20017	IMI 54		
N20021	IMI 54		
N20023	IMI 54		
N20046	IMI 54		
N20050	IMI 54		
N30016	IMI 54		
N95722	IMI 54		
N95768	IMI 54		
N00538	IMI 55		
N05170	IMI 55		
N05181	IMI 55		
N05261	IMI 55		
ALD005	IMI 55		
N00482	IMI 55		
N00483	IMI 55		
N01138	IMI 55		
N03165	IMI 55		
N03172	IMI 55		
N05167	IMI 55		
N05205	IMI 55		
N05216	IMI 55		
N05228	IMI 55		
N05234	IMI 55		
N05249	IMI 55		
N05274	IMI 55		
N05304	IMI 55		
N05329	IMI 55		
N05337	IMI 55		
N05346	IMI 55		
N05356	IMI 55		
N05379	IMI 55		
N05406	IMI 55		
N05423	IMI 55		
N10789	IMI 55		
N20043	IMI 55		
N20050	IMI 55		
N30011	IMI 55		
N30023	IMI 55		
N95753	IMI 55		
N95778	IMI 55		
N99976	IMI 55		
N01145	IMI 56		
N05180	IMI 56		
N00746	IMI 56		
N05173	IMI 56		
N05188	IMI 56		
N05207	IMI 56		
N05209	IMI 56		
N05222	IMI 56		
N05248	IMI 56		
N05300	IMI 56		
N05304	IMI 56		
N05321	IMI 56		
N05330	IMI 56		
N05343	IMI 56		
N05351	IMI 56		
N05409	IMI 56		
N05412	IMI 56		
N05422	IMI 56		
N05423	IMI 56		
N05425	IMI 56		
N05444	IMI 56		
N20010	IMI 56		
N20017	IMI 56		
N20021	IMI 56		
N20033	IMI 56		
N20046	IMI 56		
N95722	IMI 56		
N99997	IMI 56		
N03166	IMI 57		
N03174	IMI 57		
N05368	IMI 57		
N00328	IMI 57		
N01141	IMI 57		
N01148	IMI 57		
N03590	IMI 57		
N05185	IMI 57		
N05218	IMI 57		
N05223	IMI 57		
N05228	IMI 57		
N05239	IMI 57		
N05273	IMI 57		
N05302	IMI 57		
N05322	IMI 57		
N05329	IMI 57		
N05335	IMI 57		
N05337	IMI 57		
N05363	IMI 57		
N05383	IMI 57		
N05397	IMI 57		
N05403	IMI 57		
N05439	IMI 57		
N10489	IMI 57		
N20035	IMI 57		
N95724	IMI 57		
N95758	IMI 57		
N05180	IMI 58		
N05183	IMI 58		
N05368	IMI 58		
N00483	IMI 58		
N03164	IMI 58		
N03587	IMI 58		
N05167	IMI 58		
N05210	IMI 58		
N05287	IMI 58		
N05337	IMI 58		
N05340	IMI 58		
N05350	IMI 58		
N05355	IMI 58		
N05389	IMI 58		
N05397	IMI 58		
N05426	IMI 58		
N05446	IMI 58		
N05449	IMI 58		
N05468	IMI 58		
N10853	IMI 58		
N20001	IMI 58		
N20009	IMI 58		
N20012	IMI 58		
N20016	IMI 58		
N20017	IMI 58		
N20041	IMI 58		
N20048	IMI 58		
N30011	IMI 58		
N95726	IMI 58		
N95774	IMI 58		
N95784	IMI 58		
N05178	IMI 59		
N05183	IMI 59		
S00001	IMI 59		
N00298	IMI 59		
N03164	IMI 59		
N03589	IMI 59		
N05199	IMI 59		
N05229	IMI 59		
N05245	IMI 59		
N05269	IMI 59		
N05352	IMI 59		
N05357	IMI 59		
N05381	IMI 59		
N05391	IMI 59		
N05398	IMI 59		
N05403	IMI 59		
N05440	IMI 59		
N05450	IMI 59		
N05464	IMI 59		
N20008	IMI 59		
N20011	IMI 59		
N20016	IMI 59		
N20017	IMI 59		
N20031	IMI 59		
N20044	IMI 59		
N95723	IMI 59		
N95724	IMI 59		
N95752	IMI 59		
N95753	IMI 59		
N95768	IMI 59		
N99932	IMI 59		
NI8880	IMI 59		
N30003	LMI 43		
N95734	LMI 43		
N95736	LMI 43		
N95739	LMI 43		
N95754	LMI 43		
N95766	LMI 43		
N00419	LMI 43		
N05464	CPN 73		
N10457	CPN 73		
N10466	CPN 73		
N10468	CPN 73		
N20024	CPN 73		
N20027	CPN 73		
N20041	CPN 73		
N30016	CPN 73		
N95755	CPN 73		
N95761	CPN 73		
N95768	CPN 73		
N95772	CPN 73		
N99931	CPN 73		
N30003	IMI 51		
N95730	IMI 51		
N95739	IMI 51		
N95787	IMI 51		
N03163	IMI 51		
N00297	IMI 51		
N00327	IMI 51		
N03158	IMI 51		
N03584	IMI 51		
N05186	IMI 51		
N05198	IMI 51		
N05202	IMI 51		
N05209	IMI 51		
N05232	IMI 51		
N05234	IMI 51		
N05257	IMI 51		
N05266	IMI 51		
N05285	IMI 51		
N05334	IMI 51		
N05378	IMI 51		
N05439	IMI 51		
N10451	IMI 51		
N10478	IMI 51		
N10853	IMI 51		
N11182	IMI 51		
N20001	IMI 51		
N20011	IMI 51		
N20034	IMI 51		
N30019	IMI 51		
N05165	IMI 52		
S00001	IMI 52		
N00484	IMI 52		
N05195	IMI 52		
N05197	IMI 52		
N05198	IMI 52		
N05211	IMI 52		
N05232	IMI 52		
N05246	IMI 52		
N05253	IMI 52		
N05268	IMI 52		
N05288	IMI 52		
N05295	IMI 52		
N05298	IMI 52		
N05303	IMI 52		
N05318	IMI 52		
N05319	IMI 52		
N05341	IMI 52		
N05342	IMI 52		
N05360	IMI 52		
N05403	IMI 52		
N05406	IMI 52		
N05407	IMI 52		
N05426	IMI 52		
N05437	IMI 52		
N05454	IMI 52		
N05456	IMI 52		
N05460	IMI 52		
N20003	IMI 52		
N20024	IMI 52		
N20038	IMI 52		
N20039	IMI 52		
N95723	IMI 52		
N95779	IMI 52		
N00419	IMI 53		
N03170	IMI 53		
N03586	IMI 53		
N05161	IMI 53		
N05164	IMI 53		
N05177	IMI 53		
N00327	IMI 53		
N03566	IMI 53		
N05200	IMI 53		
N05202	IMI 53		
N05228	IMI 53		
N05237	IMI 53		
N05254	IMI 53		
N05257	IMI 53		
N05274	IMI 53		
N05335	IMI 53		
N05338	IMI 53		
N05344	IMI 53		
N05346	IMI 53		
N05396	IMI 53		
N05453	IMI 53		
N05469	IMI 53		
N10466	IMI 53		
N10469	IMI 53		
N10769	IMI 53		
N10789	IMI 53		
N20017	IMI 53		
N20023	IMI 53		
N20028	IMI 53		
N20038	IMI 53		
N20048	IMI 53		
N20055	IMI 53		
N30011	IMI 53		
N95722	IMI 53		
N95782	IMI 53		
N99990	IMI 53		
N05162	IMI 54		
N05177	IMI 54		
N05167	IMI 54		
N05220	IMI 54		
N05240	IMI 54		
N05286	IMI 54		
N05324	IMI 54		
N05350	IMI 54		
N05372	IMI 54		
N05405	IMI 54		
N05422	IMI 54		
N05423	IMI 54		
N05430	IMI 54		
N05451	IMI 54		
N05452	IMI 54		
N10452	IMI 54		
N10488	IMI 54		
N10492	IMI 54		
N10499	IMI 54		
N20026	IMI 54		
N20038	IMI 54		
N20043	IMI 54		
N30011	IMI 54		
N30018	IMI 54		
N95769	IMI 54		
N95782	IMI 54		
N95784	IMI 54		
N99932	IMI 54		
N99976	IMI 54		
N03155	IMI 55		
N03166	IMI 55		
N03168	IMI 55		
N03584	IMI 55		
N03585	IMI 55		
N05189	IMI 55		
N05209	IMI 55		
N05244	IMI 55		
N05277	IMI 55		
N05278	IMI 55		
N05297	IMI 55		
N05325	IMI 55		
N05348	IMI 55		
N05351	IMI 55		
N05363	IMI 55		
N05370	IMI 55		
N05387	IMI 55		
N05401	IMI 55		
N05409	IMI 55		
N05413	IMI 55		
N05428	IMI 55		
N05449	IMI 55		
N11181	IMI 55		
N20009	IMI 55		
N20026	IMI 55		
N20049	IMI 55		
N30014	IMI 55		
N95718	IMI 55		
N99997	IMI 55		
N00297	IMI 56		
N03172	IMI 56		
N05228	IMI 56		
N05236	IMI 56		
N05298	IMI 56		
N05306	IMI 56		
N05315	IMI 56		
N05320	IMI 56		
N05362	IMI 56		
N05401	IMI 56		
N05413	IMI 56		
N05414	IMI 56		
N05431	IMI 56		
N05463	IMI 56		
N05466	IMI 56		
N10468	IMI 56		
N11182	IMI 56		
N20000	IMI 56		
N20004	IMI 56		
N20007	IMI 56		
N20055	IMI 56		
N30024	IMI 56		
N95782	IMI 56		
N95788	IMI 56		
N95791	IMI 56		
N03157	IMI 57		
N03167	IMI 57		
N03169	IMI 57		
N05177	IMI 57		
N03566	IMI 57		
N05211	IMI 57		
N05214	IMI 57		
N05220	IMI 57		
N05230	IMI 57		
N05248	IMI 57		
N05253	IMI 57		
N05307	IMI 57		
N05326	IMI 57		
N05374	IMI 57		
N05376	IMI 57		
N05428	IMI 57		
N05443	IMI 57		
N05468	IMI 57		
N05469	IMI 57		
N20048	IMI 57		
N20050	IMI 57		
N30022	IMI 57		
N95757	IMI 57		
N95779	IMI 57		
N95788	IMI 57		
N95792	IMI 57		
N05175	IMI 58		
N05186	IMI 58		
N05227	IMI 58		
N05241	IMI 58		
N05265	IMI 58		
N05280	IMI 58		
N05292	IMI 58		
N05305	IMI 58		
N05320	IMI 58		
N05325	IMI 58		
N05343	IMI 58		
N05345	IMI 58		
N05348	IMI 58		
N05361	IMI 58		
N05363	IMI 58		
N05366	IMI 58		
N05376	IMI 58		
N05400	IMI 58		
N05419	IMI 58		
N05422	IMI 58		
N05469	IMI 58		
N05470	IMI 58		
N10451	IMI 58		
N10469	IMI 58		
N10485	IMI 58		
N10488	IMI 58		
N20000	IMI 58		
N20049	IMI 58		
N30013	IMI 58		
N95723	IMI 58		
N95762	IMI 58		
N05262	IMI 59		
N00420	IMI 59		
N00664	IMI 59		
N03173	IMI 59		
N05195	IMI 59		
N05210	IMI 59		
N05216	IMI 59		
N05218	IMI 59		
N05225	IMI 59		
N05226	IMI 59		
N05243	IMI 59		
N05256	IMI 59		
N05271	IMI 59		
N05281	IMI 59		
N05288	IMI 59		
N05305	IMI 59		
N05315	IMI 59		
N05317	IMI 59		
N05349	IMI 59		
N05370	IMI 59		
N05388	IMI 59		
N05402	IMI 59		
N05417	IMI 59		
N05437	IMI 59		
N05456	IMI 59		
N10451	IMI 59		
N10470	IMI 59		
N10471	IMI 59		
N10488	IMI 59		
N10491	IMI 59		
N10492	IMI 59		
N20000	IMI 59		
N20034	IMI 59		
N95779	IMI 59		
N95784	IMI 59		
N99990	IMI 59		
IPS001	LMI 43		
N95611	LMI 43		
N95613	LMI 43		
N95750	LMI 43		
N05462	CPN 73		
N10451	CPN 73		
N20006	CPN 73		
N20007	CPN 73		
N20011	CPN 73		
N20018	CPN 73		
N20030	CPN 73		
N20035	CPN 73		
N95792	CPN 73		
N95783	IMI 51		
N03166	IMI 51		
N05178	IMI 51		
N05261	IMI 51		
N00664	IMI 51		
N03164	IMI 51		
N05204	IMI 51		
N05212	IMI 51		
N05221	IMI 51		
N05225	IMI 51		
N05238	IMI 51		
N05259	IMI 51		
N05269	IMI 51		
N05289	IMI 51		
N05315	IMI 51		
N05324	IMI 51		
N05331	IMI 51		
N05349	IMI 51		
N05356	IMI 51		
N05382	IMI 51		
N05389	IMI 51		
N05429	IMI 51		
N11181	IMI 51		
N20007	IMI 51		
N20037	IMI 51		
N20044	IMI 51		
N20054	IMI 51		
N30018	IMI 51		
N95719	IMI 51		
N95781	IMI 51		
N95788	IMI 51		
N00538	IMI 52		
N05182	IMI 52		
N05367	IMI 52		
N03158	IMI 52		
N03172	IMI 52		
N05220	IMI 52		
N05226	IMI 52		
N05231	IMI 52		
N05237	IMI 52		
N05272	IMI 52		
N05310	IMI 52		
N05322	IMI 52		
N05324	IMI 52		
N05357	IMI 52		
N05359	IMI 52		
N05392	IMI 52		
N05401	IMI 52		
N05410	IMI 52		
N05425	IMI 52		
N05449	IMI 52		
N05468	IMI 52		
N10494	IMI 52		
N20014	IMI 52		
N30013	IMI 52		
N30016	IMI 52		
N95719	IMI 52		
N95764	IMI 52		
N99976	IMI 52		
N00298	IMI 53		
N00746	IMI 53		
N03161	IMI 53		
N03590	IMI 53		
N05201	IMI 53		
N05259	IMI 53		
N05277	IMI 53		
N05303	IMI 53		
N05304	IMI 53		
N05352	IMI 53		
N05363	IMI 53		
N05372	IMI 53		
N05391	IMI 53		
N05404	IMI 53		
N05458	IMI 53		
N20019	IMI 53		
N95720	IMI 53		
N01145	IMI 54		
N00297	IMI 54		
N00298	IMI 54		
N03164	IMI 54		
N03165	IMI 54		
N03566	IMI 54		
N05184	IMI 54		
N05224	IMI 54		
N05244	IMI 54		
N05264	IMI 54		
N05273	IMI 54		
N05329	IMI 54		
N05330	IMI 54		
N05398	IMI 54		
N05401	IMI 54		
N05409	IMI 54		
N05415	IMI 54		
N05443	IMI 54		
N05458	IMI 54		
N05466	IMI 54		
N10458	IMI 54		
N10483	IMI 54		
N10493	IMI 54		
N20012	IMI 54		
N20014	IMI 54		
N20039	IMI 54		
N20053	IMI 54		
N95760	IMI 54		
N05176	IMI 55		
N05367	IMI 55		
S00001	IMI 55		
N00298	IMI 55		
N00746	IMI 55		
N03587	IMI 55		
N05197	IMI 55		
N05230	IMI 55		
N05257	IMI 55		
N05283	IMI 55		
N05315	IMI 55		
N05320	IMI 55		
N05339	IMI 55		
N05340	IMI 55		
N05366	IMI 55		
N05411	IMI 55		
N05432	IMI 55		
N05437	IMI 55		
N05440	IMI 55		
N05445	IMI 55		
N05452	IMI 55		
N05462	IMI 55		
N10499	IMI 55		
N20000	IMI 55		
N20028	IMI 55		
N95757	IMI 55		
N03155	IMI 56		
N03170	IMI 56		
N05177	IMI 56		
ALD001	IMI 56		
N00329	IMI 56		
N03588	IMI 56		
N05171	IMI 56		
N05191	IMI 56		
N05200	IMI 56		
N05201	IMI 56		
N05214	IMI 56		
N05225	IMI 56		
N05256	IMI 56		
N05265	IMI 56		
N05274	IMI 56		
N05299	IMI 56		
N05352	IMI 56		
N05393	IMI 56		
N05395	IMI 56		
N05440	IMI 56		
N10458	IMI 56		
N10490	IMI 56		
N10499	IMI 56		
N10853	IMI 56		
N20011	IMI 56		
N20041	IMI 56		
N30014	IMI 56		
N30025	IMI 56		
N95719	IMI 56		
N95720	IMI 56		
N95726	IMI 56		
N95752	IMI 56		
N95760	IMI 56		
N03154	IMI 57		
N05164	IMI 57		
N05260	IMI 57		
N00205	IMI 57		
N00664	IMI 57		
N05163	IMI 57		
N05195	IMI 57		
N05199	IMI 57		
N05203	IMI 57		
N05207	IMI 57		
N05216	IMI 57		
N05238	IMI 57		
N05242	IMI 57		
N05274	IMI 57		
N05295	IMI 57		
N05318	IMI 57		
N05377	IMI 57		
N05409	IMI 57		
N05422	IMI 57		
N05431	IMI 57		
N05470	IMI 57		
N20009	IMI 57		
N20031	IMI 57		
N20042	IMI 57		
N95778	IMI 57		
N95791	IMI 57		
N05182	IMI 58		
ALD001	IMI 58		
N01141	IMI 58		
N03161	IMI 58		
N03165	IMI 58		
N05171	IMI 58		
N05252	IMI 58		
N05268	IMI 58		
N05275	IMI 58		
N05312	IMI 58		
N05322	IMI 58		
N05331	IMI 58		
N05354	IMI 58		
N05388	IMI 58		
N05414	IMI 58		
N05441	IMI 58		
N05442	IMI 58		
N20010	IMI 58		
N20039	IMI 58		
N30019	IMI 58		
N95722	IMI 58		
N99990	IMI 58		
N99997	IMI 58		
N05179	IMI 59		
N01141	IMI 59		
N05236	IMI 59		
N05238	IMI 59		
N05274	IMI 59		
N05298	IMI 59		
N05314	IMI 59		
N05319	IMI 59		
N05342	IMI 59		
N05344	IMI 59		
N05345	IMI 59		
N05356	IMI 59		
N05364	IMI 59		
N05406	IMI 59		
N05410	IMI 59		
N05441	IMI 59		
N05471	IMI 59		
N10452	IMI 59		
N10485	IMI 59		
N20019	IMI 59		
N30009	IMI 59		
N30018	IMI 59		
N95726	IMI 59		
N95756	IMI 59		
N95761	IMI 59		
N95769	IMI 59		
N95778	IMI 59		
N30000	LMI 43		
N30002	LMI 43		
N95735	LMI 43		
N05180	LMI 43		
N05181	LMI 43		
N05436	LMI 43		
N01141	LMI 43		
N05185	LMI 43		
N05186	LMI 43		
N05200	LMI 43		
N05205	LMI 43		
N05214	LMI 43		
N05467	CPN 73		
N10458	CPN 73		
N20000	CPN 73		
N20002	CPN 73		
N20003	CPN 73		
N20008	CPN 73		
N20023	CPN 73		
N20045	CPN 73		
N20046	CPN 73		
N20049	CPN 73		
N20053	CPN 73		
N95724	CPN 73		
N95759	CPN 73		
N01145	IMI 51		
N03167	IMI 51		
N03174	IMI 51		
N00483	IMI 51		
N00484	IMI 51		
N03172	IMI 51		
N03590	IMI 51		
N05200	IMI 51		
N05247	IMI 51		
N05277	IMI 51		
N05347	IMI 51		
N05352	IMI 51		
N05396	IMI 51		
N05404	IMI 51		
N05409	IMI 51		
N05427	IMI 51		
N05453	IMI 51		
N05469	IMI 51		
N10491	IMI 51		
N10492	IMI 51		
N20006	IMI 51		
N20010	IMI 51		
N20030	IMI 51		
N20048	IMI 51		
N20050	IMI 51		
N95724	IMI 51		
N95772	IMI 51		
N95791	IMI 51		
N05261	IMI 52		
N03585	IMI 52		
N05171	IMI 52		
N05205	IMI 52		
N05219	IMI 52		
N05245	IMI 52		
N05248	IMI 52		
N05257	IMI 52		
N05282	IMI 52		
N05312	IMI 52		
N05343	IMI 52		
N05349	IMI 52		
N05371	IMI 52		
N05393	IMI 52		
N05396	IMI 52		
N05418	IMI 52		
N05447	IMI 52		
N05453	IMI 52		
N05459	IMI 52		
N05462	IMI 52		
N05469	IMI 52		
N10478	IMI 52		
N20036	IMI 52		
N30017	IMI 52		
N95772	IMI 52		
N95781	IMI 52		
N95784	IMI 52		
N99990	IMI 52		
N03155	IMI 53		
N03166	IMI 53		
N05182	IMI 53		
N05260	IMI 53		
N05368	IMI 53		
N05436	IMI 53		
N00297	IMI 53		
N03158	IMI 53		
N03159	IMI 53		
N05186	IMI 53		
N05190	IMI 53		
N05209	IMI 53		
N05210	IMI 53		
N05258	IMI 53		
N05280	IMI 53		
N05294	IMI 53		
N05336	IMI 53		
N05354	IMI 53		
N05359	IMI 53		
N05377	IMI 53		
N05422	IMI 53		
N05427	IMI 53		
N05428	IMI 53		
N05466	IMI 53		
N10468	IMI 53		
N10482	IMI 53		
N10489	IMI 53		
N20005	IMI 53		
N20012	IMI 53		
N20014	IMI 53		
N20046	IMI 53		
N30013	IMI 53		
N95724	IMI 53		
N95759	IMI 53		
N95778	IMI 53		
N00419	IMI 54		
